0.15007	0.14997	0.1499	0.15006	0.14995	0.15004	0.15002	
0.2502	0.25016	0.2502	0.25028	0.25016	0.25021	0.25021	
0.50026	0.50035	0.50026	0.50023	0.50026	0.50026	0.50031	
1.0012	1.0015	1.0046	1.0038	1.0006	1.0027	0.99394	
2.0011	2.0014	2.0014	2.0014	2.0002	2.0006	2.0014	
5.0185	5.0113	5.0345	5.0084	5.0384	5.0343	5.0048	
10.007	10.024	10.002	10.004	10.006	10.015	10.007	
15.017	15.074	15.043	15.099	15.046	15.12	15.026	
20.057	20.057	20.03	20.036	20.084	20.069	20.079	
30.069	30.068	30.032	30.037	30.034	30.03	30.027	
40.07	40.171	40.07	40.07	40.21	40.114	40.167	
50.047	50.156	50.103	50.038	50.134	50.038	50.072	
60.03	60.035	60.136	60.039	60.153	60.327	60.022	
0.14992	0.14997	0.14995	0.15004	0.15004	0.15002	0.15006	
0.25021	0.25035	0.25021	0.25016	0.25021	0.25025	0.25016	
0.50021	0.5003	0.50021	0.5004	0.50031	0.50035	0.50035	
1.0003	1.0003	1.0003	1.0003	1.0003	1.0003	1.0003	
1.9997	2.0006	2.0006	2.0021	2.0001	2.0014	2.0006	
5.0016	5.003	5.0023	5.003	5.0035	5.0023	5.003	
10.004	10.003	10.004	10.001	10.0	10.006	10.003	
15.002	15.026	15.155	15.009	15.002	15.004	15.004	
20.028	20.03	20.025	20.026	20.018	20.025	20.028	
30.247	30.199	19.98	30.306	30.098	30.039	30.276	
40.036	40.05	40.05	40.044	40.062	40.058	40.058	
50.059	50.025	50.139	50.05	50.055	50.072	50.055	
60.047	60.03	60.035	60.047	60.022	60.07	60.248	
0.15004	0.14995	0.1499	0.1499	0.15004	0.15	0.15004	
0.2502	0.25028	0.2502	0.25028	0.2503	0.25021	0.25028	
0.50023	0.50021	0.5003	0.50037	0.50031	0.50035	0.50037	
1.0001	1.0004	1.0002	1.0	1.0004	1.0	1.0003	
2.0008	2.0008	2.0014	2.0014	2.0008	2.0008	2.0014	
5.0026	5.0016	5.0016	5.0026	5.0023	5.0016	5.003	
10.002	10.0	10.002	10.0	10.004	9.9994	10.002	
15.046	15.109	15.014	15.118	15.084	15.038	15.046	
20.03	20.067	20.035	20.052	20.144	20.076	20.033	
30.051	30.056	30.356	30.369	30.061	30.063	30.058	
40.041	40.053	40.058	40.053	40.041	40.101	40.05	
50.05	50.042	50.038	50.055	50.042	50.042	50.042	
60.03	60.027	60.053	60.066	60.07	60.066	60.066	
0.15004	0.1499	0.15002	0.1499	0.14988	0.14997	0.15006	
0.2502	0.25025	0.25035	0.25028	0.2502	0.25021	0.25016	
0.50035	0.50037	0.5004	0.5003	0.50037	0.50026	0.5003	
1.0107	0.99929	1.0033	1.0014	0.99897	1.0074	1.0008	
2.0011	2.0008	2.0011	2.0008	2.0006	2.0006	2.0006	
5.0031	5.004	5.0013	5.003	5.0035	5.0021	5.0031	
10.006	10.006	10.001	10.001	10.002	10.004	9.9994	
15.0	15.0	15.007	15.004	15.002	15.007	15.004	
20.016	20.019	20.013	20.021	20.019	20.019	20.021	
30.017	30.037	30.034	30.018	30.046	30.037	30.056	
40.062	40.07	40.053	40.167	40.28	40.07	40.062	
50.059	50.142	50.042	50.05	50.047	50.033	50.047	
60.061	60.027	60.344	60.114	60.039	60.039	60.075	
0.15004	0.15002	0.15006	0.14994	0.15	0.15004	0.14995	
0.25021	0.25028	0.2502	0.25021	0.25025	0.2503	0.2502	
0.50037	0.50031	0.50031	0.50035	0.50023	0.50035	0.5003	
1.0001	1.0004	1.0003	1.0003	1.0002	1.0003	1.0004	
2.0016	2.0011	2.0008	2.0016	2.0019	2.0016	2.0006	
5.0023	5.0043	5.0021	5.0043	5.0043	5.0035	5.0059	
10.007	10.014	10.002	10.004	10.006	10.017	10.003	
15.094	15.062	15.086	15.055	15.043	15.208	15.125	
20.29	20.275	20.091	20.023	20.229	20.033	20.048	
30.025	30.022	30.03	30.018	30.039	30.042	30.025	
40.097	40.084	40.05	40.232	40.123	40.358	40.08	
50.038	50.081	50.117	50.064	50.047	50.059	50.042	
60.027	60.03	60.008	60.027	60.022	60.008	60.027	
0.14994	0.1499	0.15002	0.15004	0.15004	0.15004	0.1499	
0.25021	0.25028	0.25025	0.25021	0.2502	0.25021	0.2502	
0.5003	0.50037	0.50023	0.50026	0.5003	0.50031	0.50035	
1.0004	1.0003	1.0	1.0004	1.0001	1.0002	1.0	
2.0006	1.9997	2.0011	2.0019	2.0014	2.0014	2.0014	
5.0026	5.003	5.003	5.003	5.0013	5.003	5.003	
10.001	10.004	10.004	10.0	10.003	10.003	10.006	
15.011	15.007	15.019	15.021	15.006	15.0	15.012	
20.028	20.035	20.03	20.025	20.036	20.042	20.023	
30.058	30.185	30.061	30.083	30.039	30.052	30.085	
40.223	40.14	40.385	40.293	40.983	40.08	40.08	
50.077	50.047	50.047	50.064	50.072	50.055	50.069	
60.053	60.131	60.066	60.061	60.027	60.03	60.109	
